maskset_sk,wafer_layout,component_sk,component_id,ucs_die_x,ucs_die_y,ucs_flash_x,ucs_flash_y,ucs_die_in_flash_x,ucs_die_in_flash_y,ucs_die_origin_x,ucs_die_origin_y,ucs_flash_wafer_layout_sk,ucs_die_wafer_layout_sk,metrology17_site,sort_die_x,sort_die_y,sort_test_flag,wet_flash_x,wet_flash_y
90001838,KAMORTA,90001838,DEFAULT,10,17,3,3,1,2,65323.160000000025,91952.17000000001,90172555,96395050,,29,7,T,11,8
90001838,KAMORTA,90001838,DEFAULT,10,18,3,3,1,3,65323.160000000025,98511.63000000002,90172555,96395051,,29,6,T,11,8
90001838,KAMORTA,90001838,DEFAULT,10,19,3,3,1,4,65323.160000000025,105071.09000000003,90172555,96395052,,29,5,T,11,8
90001838,KAMORTA,90001838,DEFAULT,10,20,3,4,1,0,65323.160000000025,111630.55000000002,90172556,96395063,,29,4,T,11,9
90001838,KAMORTA,90001838,DEFAULT,10,21,3,4,1,1,65323.160000000025,118190.01000000002,90172556,96395064,,29,3,T,11,9
90001838,KAMORTA,90001838,DEFAULT,10,22,3,4,1,2,65323.160000000025,124749.47000000002,90172556,96395065,,29,2,P,11,9
90001838,KAMORTA,90001838,DEFAULT,10,23,3,4,1,3,65323.160000000025,131308.93000000002,90172556,96395066,,29,1,P,11,9
90001838,KAMORTA,90001838,DEFAULT,10,24,3,4,1,4,65323.160000000025,137868.39,90172556,96395067,,29,0,P,11,9
90001838,KAMORTA,90001838,DEFAULT,11,-20,3,-4,2,0,72594.12000000002,-150747.85,90172548,96394948,,30,44,P,11,1
90001838,KAMORTA,90001838,DEFAULT,11,-19,3,-4,2,1,72594.12000000002,-144188.39,90172548,96394949,,30,43,P,11,1
90001838,KAMORTA,90001838,DEFAULT,11,-18,3,-4,2,2,72594.12000000002,-137628.93,90172548,96394950,,30,42,P,11,1
90001838,KAMORTA,90001838,DEFAULT,11,-17,3,-4,2,3,72594.12000000002,-131069.47,90172548,96394951,,30,41,P,11,1
90001838,KAMORTA,90001838,DEFAULT,11,-16,3,-4,2,4,72594.12000000002,-124510.01000000001,90172548,96394952,,30,40,P,11,1
90001838,KAMORTA,90001838,DEFAULT,11,-15,3,-3,2,0,72594.12000000002,-117950.55,90172549,96394963,9,30,39,T,11,2
90001838,KAMORTA,90001838,DEFAULT,11,-14,3,-3,2,1,72594.12000000002,-111391.09,90172549,96394964,9,30,38,T,11,2
90001838,KAMORTA,90001838,DEFAULT,11,-13,3,-3,2,2,72594.12000000002,-104831.63,90172549,96394965,9,30,37,T,11,2
90001838,KAMORTA,90001838,DEFAULT,11,-12,3,-3,2,3,72594.12000000002,-98272.17,90172549,96394966,9,30,36,T,11,2
90001838,KAMORTA,90001838,DEFAULT,11,-11,3,-3,2,4,72594.12000000002,-91712.70999999999,90172549,96394967,9,30,35,T,11,2
90001838,KAMORTA,90001838,DEFAULT,11,-10,3,-2,2,0,72594.12000000002,-85153.25,90172550,96394978,,30,34,T,11,3
90001838,KAMORTA,90001838,DEFAULT,11,-9,3,-2,2,1,72594.12000000002,-78593.79,90172550,96394979,,30,33,T,11,3
90001838,KAMORTA,90001838,DEFAULT,11,-8,3,-2,2,2,72594.12000000002,-72034.33,90172550,96394980,,30,32,T,11,3
90001838,KAMORTA,90001838,DEFAULT,11,-7,3,-2,2,3,72594.12000000002,-65474.869999999995,90172550,96394981,,30,31,T,11,3
90001838,KAMORTA,90001838,DEFAULT,11,-6,3,-2,2,4,72594.12000000002,-58915.409999999996,90172550,96394982,,30,30,T,11,3
90001838,KAMORTA,90001838,DEFAULT,11,-5,3,-1,2,0,72594.12000000002,-52355.95,90172551,96394993,4,30,29,T,11,4
90001838,KAMORTA,90001838,DEFAULT,11,-4,3,-1,2,1,72594.12000000002,-45796.49,90172551,96394994,4,30,28,T,11,4
90001838,KAMORTA,90001838,DEFAULT,11,-3,3,-1,2,2,72594.12000000002,-39237.03,90172551,96394995,4,30,27,T,11,4
90001838,KAMORTA,90001838,DEFAULT,11,-2,3,-1,2,3,72594.12000000002,-32677.569999999992,90172551,96394996,4,30,26,T,11,4
90001838,KAMORTA,90001838,DEFAULT,11,-1,3,-1,2,4,72594.12000000002,-26118.109999999993,90172551,96394997,4,30,25,T,11,4
90001838,KAMORTA,90001838,DEFAULT,11,0,3,0,2,0,72594.12000000002,-19558.649999999994,90172552,96395008,,30,24,T,11,5
90001838,KAMORTA,90001838,DEFAULT,11,1,3,0,2,1,72594.12000000002,-12999.189999999993,90172552,96395009,,30,23,T,11,5
90001838,KAMORTA,90001838,DEFAULT,11,2,3,0,2,2,72594.12000000002,-6439.729999999992,90172552,96395010,,30,22,T,11,5
90001838,KAMORTA,90001838,DEFAULT,11,3,3,0,2,3,72594.12000000002,119.73000000001048,90172552,96395011,,30,21,T,11,5
90001838,KAMORTA,90001838,DEFAULT,11,4,3,0,2,4,72594.12000000002,6679.19000000001,90172552,96395012,,30,20,T,11,5
90001838,KAMORTA,90001838,DEFAULT,11,5,3,1,2,0,72594.12000000002,13238.650000000009,90172553,96395023,,30,19,T,11,6
90001838,KAMORTA,90001838,DEFAULT,11,6,3,1,2,1,72594.12000000002,19798.110000000008,90172553,96395024,,30,18,T,11,6
90001838,KAMORTA,90001838,DEFAULT,11,7,3,1,2,2,72594.12000000002,26357.57000000001,90172553,96395025,,30,17,T,11,6
90001838,KAMORTA,90001838,DEFAULT,11,8,3,1,2,3,72594.12000000002,32917.03000000001,90172553,96395026,,30,16,T,11,6
90001838,KAMORTA,90001838,DEFAULT,11,9,3,1,2,4,72594.12000000002,39476.49000000001,90172553,96395027,,30,15,T,11,6
90001838,KAMORTA,90001838,DEFAULT,11,10,3,2,2,0,72594.12000000002,46035.95000000001,90172554,96395038,,30,14,T,11,7
90001838,KAMORTA,90001838,DEFAULT,11,11,3,2,2,1,72594.12000000002,52595.41000000001,90172554,96395039,,30,13,T,11,7
90001838,KAMORTA,90001838,DEFAULT,11,12,3,2,2,2,72594.12000000002,59154.87000000001,90172554,96395040,,30,12,T,11,7
90001838,KAMORTA,90001838,DEFAULT,11,13,3,2,2,3,72594.12000000002,65714.33000000002,90172554,96395041,,30,11,T,11,7
90001838,KAMORTA,90001838,DEFAULT,11,14,3,2,2,4,72594.12000000002,72273.79000000001,90172554,96395042,,30,10,T,11,7
90001838,KAMORTA,90001838,DEFAULT,11,15,3,3,2,0,72594.12000000002,78833.25000000001,90172555,96395053,,30,9,T,11,8
90001838,KAMORTA,90001838,DEFAULT,11,16,3,3,2,1,72594.12000000002,85392.71000000002,90172555,96395054,,30,8,T,11,8
90001838,KAMORTA,90001838,DEFAULT,11,17,3,3,2,2,72594.12000000002,91952.17000000001,90172555,96395055,,30,7,T,11,8
90001838,KAMORTA,90001838,DEFAULT,11,18,3,3,2,3,72594.12000000002,98511.63000000002,90172555,96395056,,30,6,T,11,8
90001838,KAMORTA,90001838,DEFAULT,11,19,3,3,2,4,72594.12000000002,105071.09000000003,90172555,96395057,,30,5,T,11,8
90001838,KAMORTA,90001838,DEFAULT,11,20,3,4,2,0,72594.12000000002,111630.55000000002,90172556,96395068,,30,4,T,11,9
90001838,KAMORTA,90001838,DEFAULT,11,21,3,4,2,1,72594.12000000002,118190.01000000002,90172556,96395069,,30,3,P,11,9
90001838,KAMORTA,90001838,DEFAULT,11,22,3,4,2,2,72594.12000000002,124749.47000000002,90172556,96395070,,30,2,P,11,9
90001838,KAMORTA,90001838,DEFAULT,11,23,3,4,2,3,72594.12000000002,131308.93000000002,90172556,96395071,,30,1,P,11,9
90001838,KAMORTA,90001838,DEFAULT,11,24,3,4,2,4,72594.12000000002,137868.39,90172556,96395072,,30,0,P,11,9
90001838,KAMORTA,90001838,DEFAULT,12,-20,4,-4,0,0,79865.08000000003,-150747.85,90172557,96395073,,31,44,P,12,1
90001838,KAMORTA,90001838,DEFAULT,12,-19,4,-4,0,1,79865.08000000003,-144188.39,90172557,96395074,,31,43,P,12,1
90001838,KAMORTA,90001838,DEFAULT,12,-18,4,-4,0,2,79865.08000000003,-137628.93,90172557,96395075,,31,42,P,12,1
90001838,KAMORTA,90001838,DEFAULT,12,-17,4,-4,0,3,79865.08000000003,-131069.47,90172557,96395076,,31,41,P,12,1
90001838,KAMORTA,90001838,DEFAULT,12,-16,4,-4,0,4,79865.08000000003,-124510.01000000001,90172557,96395077,,31,40,P,12,1
90001838,KAMORTA,90001838,DEFAULT,12,-15,4,-3,0,0,79865.08000000003,-117950.55,90172558,96395088,,31,39,T,12,2
90001838,KAMORTA,90001838,DEFAULT,12,-14,4,-3,0,1,79865.08000000003,-111391.09,90172558,96395089,,31,38,T,12,2
90001838,KAMORTA,90001838,DEFAULT,12,-13,4,-3,0,2,79865.08000000003,-104831.63,90172558,96395090,,31,37,T,12,2
90001838,KAMORTA,90001838,DEFAULT,12,-12,4,-3,0,3,79865.08000000003,-98272.17,90172558,96395091,,31,36,T,12,2
90001838,KAMORTA,90001838,DEFAULT,12,-11,4,-3,0,4,79865.08000000003,-91712.70999999999,90172558,96395092,,31,35,T,12,2
90001838,KAMORTA,90001838,DEFAULT,12,-10,4,-2,0,0,79865.08000000003,-85153.25,90172559,96395103,,31,34,T,12,3
90001838,KAMORTA,90001838,DEFAULT,12,-9,4,-2,0,1,79865.08000000003,-78593.79,90172559,96395104,,31,33,T,12,3
90001838,KAMORTA,90001838,DEFAULT,12,-8,4,-2,0,2,79865.08000000003,-72034.33,90172559,96395105,,31,32,T,12,3
90001838,KAMORTA,90001838,DEFAULT,12,-7,4,-2,0,3,79865.08000000003,-65474.869999999995,90172559,96395106,,31,31,T,12,3
90001838,KAMORTA,90001838,DEFAULT,12,-6,4,-2,0,4,79865.08000000003,-58915.409999999996,90172559,96395107,,31,30,T,12,3
90001838,KAMORTA,90001838,DEFAULT,12,-5,4,-1,0,0,79865.08000000003,-52355.95,90172560,96395118,,31,29,T,12,4
90001838,KAMORTA,90001838,DEFAULT,12,-4,4,-1,0,1,79865.08000000003,-45796.49,90172560,96395119,,31,28,T,12,4
90001838,KAMORTA,90001838,DEFAULT,12,-3,4,-1,0,2,79865.08000000003,-39237.03,90172560,96395120,,31,27,T,12,4
90001838,KAMORTA,90001838,DEFAULT,12,-2,4,-1,0,3,79865.08000000003,-32677.569999999992,90172560,96395121,,31,26,T,12,4
90001838,KAMORTA,90001838,DEFAULT,12,-1,4,-1,0,4,79865.08000000003,-26118.109999999993,90172560,96395122,,31,25,T,12,4
90001838,KAMORTA,90001838,DEFAULT,12,0,4,0,0,0,79865.08000000003,-19558.649999999994,90172561,96395133,,31,24,T,12,5
90001838,KAMORTA,90001838,DEFAULT,12,1,4,0,0,1,79865.08000000003,-12999.189999999993,90172561,96395134,,31,23,T,12,5
90001838,KAMORTA,90001838,DEFAULT,12,2,4,0,0,2,79865.08000000003,-6439.729999999992,90172561,96395135,,31,22,T,12,5
90001838,KAMORTA,90001838,DEFAULT,12,3,4,0,0,3,79865.08000000003,119.73000000001048,90172561,96395136,,31,21,T,12,5
90001838,KAMORTA,90001838,DEFAULT,12,4,4,0,0,4,79865.08000000003,6679.19000000001,90172561,96395137,,31,20,T,12,5
90001838,KAMORTA,90001838,DEFAULT,12,5,4,1,0,0,79865.08000000003,13238.650000000009,90172562,96395148,,31,19,T,12,6
90001838,KAMORTA,90001838,DEFAULT,12,6,4,1,0,1,79865.08000000003,19798.110000000008,90172562,96395149,,31,18,T,12,6
90001838,KAMORTA,90001838,DEFAULT,12,7,4,1,0,2,79865.08000000003,26357.57000000001,90172562,96395150,,31,17,T,12,6
90001838,KAMORTA,90001838,DEFAULT,12,8,4,1,0,3,79865.08000000003,32917.03000000001,90172562,96395151,,31,16,T,12,6
90001838,KAMORTA,90001838,DEFAULT,12,9,4,1,0,4,79865.08000000003,39476.49000000001,90172562,96395152,,31,15,T,12,6
90001838,KAMORTA,90001838,DEFAULT,12,10,4,2,0,0,79865.08000000003,46035.95000000001,90172563,96395163,8,31,14,T,12,7
90001838,KAMORTA,90001838,DEFAULT,12,11,4,2,0,1,79865.08000000003,52595.41000000001,90172563,96395164,8,31,13,T,12,7
90001838,KAMORTA,90001838,DEFAULT,12,12,4,2,0,2,79865.08000000003,59154.87000000001,90172563,96395165,8,31,12,T,12,7
90001838,KAMORTA,90001838,DEFAULT,12,13,4,2,0,3,79865.08000000003,65714.33000000002,90172563,96395166,8,31,11,T,12,7
90001838,KAMORTA,90001838,DEFAULT,12,14,4,2,0,4,79865.08000000003,72273.79000000001,90172563,96395167,8,31,10,T,12,7
90001838,KAMORTA,90001838,DEFAULT,12,15,4,3,0,0,79865.08000000003,78833.25000000001,90172564,96395178,,31,9,T,12,8
90001838,KAMORTA,90001838,DEFAULT,12,16,4,3,0,1,79865.08000000003,85392.71000000002,90172564,96395179,,31,8,T,12,8
90001838,KAMORTA,90001838,DEFAULT,12,17,4,3,0,2,79865.08000000003,91952.17000000001,90172564,96395180,,31,7,T,12,8
90001838,KAMORTA,90001838,DEFAULT,12,18,4,3,0,3,79865.08000000003,98511.63000000002,90172564,96395181,,31,6,T,12,8
90001838,KAMORTA,90001838,DEFAULT,12,19,4,3,0,4,79865.08000000003,105071.09000000003,90172564,96395182,,31,5,T,12,8
90001838,KAMORTA,90001838,DEFAULT,12,20,4,4,0,0,79865.08000000003,111630.55000000002,90172565,96395193,,31,4,T,12,9
90001838,KAMORTA,90001838,DEFAULT,12,21,4,4,0,1,79865.08000000003,118190.01000000002,90172565,96395194,,31,3,P,12,9
90001838,KAMORTA,90001838,DEFAULT,12,22,4,4,0,2,79865.08000000003,124749.47000000002,90172565,96395195,,31,2,P,12,9
90001838,KAMORTA,90001838,DEFAULT,12,23,4,4,0,3,79865.08000000003,131308.93000000002,90172565,96395196,,31,1,P,12,9
90001838,KAMORTA,90001838,DEFAULT,12,24,4,4,0,4,79865.08000000003,137868.39,90172565,96395197,,31,0,P,12,9
90001838,KAMORTA,90001838,DEFAULT,13,-20,4,-4,1,0,87136.04000000004,-150747.85,90172557,96395078,,32,44,P,12,1
90001838,KAMORTA,90001838,DEFAULT,13,-19,4,-4,1,1,87136.04000000004,-144188.39,90172557,96395079,,32,43,P,12,1
90001838,KAMORTA,90001838,DEFAULT,13,-18,4,-4,1,2,87136.04000000004,-137628.93,90172557,96395080,,32,42,P,12,1
90001838,KAMORTA,90001838,DEFAULT,13,-17,4,-4,1,3,87136.04000000004,-131069.47,90172557,96395081,,32,41,P,12,1
90001838,KAMORTA,90001838,DEFAULT,13,-16,4,-4,1,4,87136.04000000004,-124510.01000000001,90172557,96395082,,32,40,P,12,1
90001838,KAMORTA,90001838,DEFAULT,13,-15,4,-3,1,0,87136.04000000004,-117950.55,90172558,96395093,,32,39,P,12,2
90001838,KAMORTA,90001838,DEFAULT,13,-14,4,-3,1,1,87136.04000000004,-111391.09,90172558,96395094,,32,38,T,12,2
90001838,KAMORTA,90001838,DEFAULT,13,-13,4,-3,1,2,87136.04000000004,-104831.63,90172558,96395095,,32,37,T,12,2
90001838,KAMORTA,90001838,DEFAULT,13,-12,4,-3,1,3,87136.04000000004,-98272.17,90172558,96395096,,32,36,T,12,2
90001838,KAMORTA,90001838,DEFAULT,13,-11,4,-3,1,4,87136.04000000004,-91712.70999999999,90172558,96395097,,32,35,T,12,2
90001838,KAMORTA,90001838,DEFAULT,13,-10,4,-2,1,0,87136.04000000004,-85153.25,90172559,96395108,,32,34,T,12,3
90001838,KAMORTA,90001838,DEFAULT,13,-9,4,-2,1,1,87136.04000000004,-78593.79,90172559,96395109,,32,33,T,12,3
90001838,KAMORTA,90001838,DEFAULT,13,-8,4,-2,1,2,87136.04000000004,-72034.33,90172559,96395110,,32,32,T,12,3
90001838,KAMORTA,90001838,DEFAULT,13,-7,4,-2,1,3,87136.04000000004,-65474.869999999995,90172559,96395111,,32,31,T,12,3
90001838,KAMORTA,90001838,DEFAULT,13,-6,4,-2,1,4,87136.04000000004,-58915.409999999996,90172559,96395112,,32,30,T,12,3
90001838,KAMORTA,90001838,DEFAULT,13,-5,4,-1,1,0,87136.04000000004,-52355.95,90172560,96395123,,32,29,T,12,4
90001838,KAMORTA,90001838,DEFAULT,13,-4,4,-1,1,1,87136.04000000004,-45796.49,90172560,96395124,,32,28,T,12,4
90001838,KAMORTA,90001838,DEFAULT,13,-3,4,-1,1,2,87136.04000000004,-39237.03,90172560,96395125,,32,27,T,12,4
90001838,KAMORTA,90001838,DEFAULT,13,-2,4,-1,1,3,87136.04000000004,-32677.569999999992,90172560,96395126,,32,26,T,12,4
90001838,KAMORTA,90001838,DEFAULT,13,-1,4,-1,1,4,87136.04000000004,-26118.109999999993,90172560,96395127,,32,25,T,12,4
90001838,KAMORTA,90001838,DEFAULT,13,0,4,0,1,0,87136.04000000004,-19558.649999999994,90172561,96395138,,32,24,T,12,5
90001838,KAMORTA,90001838,DEFAULT,13,1,4,0,1,1,87136.04000000004,-12999.189999999993,90172561,96395139,,32,23,T,12,5
90001838,KAMORTA,90001838,DEFAULT,13,2,4,0,1,2,87136.04000000004,-6439.729999999992,90172561,96395140,,32,22,T,12,5
90001838,KAMORTA,90001838,DEFAULT,13,3,4,0,1,3,87136.04000000004,119.73000000001048,90172561,96395141,,32,21,T,12,5
90001838,KAMORTA,90001838,DEFAULT,13,4,4,0,1,4,87136.04000000004,6679.19000000001,90172561,96395142,,32,20,T,12,5
90001838,KAMORTA,90001838,DEFAULT,13,5,4,1,1,0,87136.04000000004,13238.650000000009,90172562,96395153,,32,19,T,12,6
90001838,KAMORTA,90001838,DEFAULT,13,6,4,1,1,1,87136.04000000004,19798.110000000008,90172562,96395154,,32,18,T,12,6
90001838,KAMORTA,90001838,DEFAULT,13,7,4,1,1,2,87136.04000000004,26357.57000000001,90172562,96395155,,32,17,T,12,6
90001838,KAMORTA,90001838,DEFAULT,13,8,4,1,1,3,87136.04000000004,32917.03000000001,90172562,96395156,,32,16,T,12,6
90001838,KAMORTA,90001838,DEFAULT,13,9,4,1,1,4,87136.04000000004,39476.49000000001,90172562,96395157,,32,15,T,12,6
90001838,KAMORTA,90001838,DEFAULT,13,10,4,2,1,0,87136.04000000004,46035.95000000001,90172563,96395168,8,32,14,T,12,7
90001838,KAMORTA,90001838,DEFAULT,13,11,4,2,1,1,87136.04000000004,52595.41000000001,90172563,96395169,8,32,13,T,12,7
90001838,KAMORTA,90001838,DEFAULT,13,12,4,2,1,2,87136.04000000004,59154.87000000001,90172563,96395170,8,32,12,T,12,7
90001838,KAMORTA,90001838,DEFAULT,13,13,4,2,1,3,87136.04000000004,65714.33000000002,90172563,96395171,8,32,11,T,12,7
90001838,KAMORTA,90001838,DEFAULT,13,14,4,2,1,4,87136.04000000004,72273.79000000001,90172563,96395172,8,32,10,T,12,7
90001838,KAMORTA,90001838,DEFAULT,13,15,4,3,1,0,87136.04000000004,78833.25000000001,90172564,96395183,,32,9,T,12,8
90001838,KAMORTA,90001838,DEFAULT,13,16,4,3,1,1,87136.04000000004,85392.71000000002,90172564,96395184,,32,8,T,12,8
90001838,KAMORTA,90001838,DEFAULT,13,17,4,3,1,2,87136.04000000004,91952.17000000001,90172564,96395185,,32,7,T,12,8
90001838,KAMORTA,90001838,DEFAULT,13,18,4,3,1,3,87136.04000000004,98511.63000000002,90172564,96395186,,32,6,T,12,8
90001838,KAMORTA,90001838,DEFAULT,13,19,4,3,1,4,87136.04000000004,105071.09000000003,90172564,96395187,,32,5,T,12,8
90001838,KAMORTA,90001838,DEFAULT,13,20,4,4,1,0,87136.04000000004,111630.55000000002,90172565,96395198,,32,4,P,12,9
90001838,KAMORTA,90001838,DEFAULT,13,21,4,4,1,1,87136.04000000004,118190.01000000002,90172565,96395199,,32,3,P,12,9
90001838,KAMORTA,90001838,DEFAULT,13,22,4,4,1,2,87136.04000000004,124749.47000000002,90172565,96395200,,32,2,P,12,9
90001838,KAMORTA,90001838,DEFAULT,13,23,4,4,1,3,87136.04000000004,131308.93000000002,90172565,96395201,,32,1,P,12,9
90001838,KAMORTA,90001838,DEFAULT,13,24,4,4,1,4,87136.04000000004,137868.39,90172565,96395202,,32,0,P,12,9
90001838,KAMORTA,90001838,DEFAULT,14,-20,4,-4,2,0,94407.00000000003,-150747.85,90172557,96395083,,33,44,P,12,1
90001838,KAMORTA,90001838,DEFAULT,14,-19,4,-4,2,1,94407.00000000003,-144188.39,90172557,96395084,,33,43,P,12,1
90001838,KAMORTA,90001838,DEFAULT,14,-18,4,-4,2,2,94407.00000000003,-137628.93,90172557,96395085,,33,42,P,12,1
90001838,KAMORTA,90001838,DEFAULT,14,-17,4,-4,2,3,94407.00000000003,-131069.47,90172557,96395086,,33,41,P,12,1
90001838,KAMORTA,90001838,DEFAULT,14,-16,4,-4,2,4,94407.00000000003,-124510.01000000001,90172557,96395087,,33,40,P,12,1
90001838,KAMORTA,90001838,DEFAULT,14,-15,4,-3,2,0,94407.00000000003,-117950.55,90172558,96395098,,33,39,P,12,2
90001838,KAMORTA,90001838,DEFAULT,14,-14,4,-3,2,1,94407.00000000003,-111391.09,90172558,96395099,,33,38,P,12,2
90001838,KAMORTA,90001838,DEFAULT,14,-13,4,-3,2,2,94407.00000000003,-104831.63,90172558,96395100,,33,37,T,12,2
90001838,KAMORTA,90001838,DEFAULT,14,-12,4,-3,2,3,94407.00000000003,-98272.17,90172558,96395101,,33,36,T,12,2
90001838,KAMORTA,90001838,DEFAULT,14,-11,4,-3,2,4,94407.00000000003,-91712.70999999999,90172558,96395102,,33,35,T,12,2
90001838,KAMORTA,90001838,DEFAULT,14,-10,4,-2,2,0,94407.00000000003,-85153.25,90172559,96395113,,33,34,T,12,3
90001838,KAMORTA,90001838,DEFAULT,14,-9,4,-2,2,1,94407.00000000003,-78593.79,90172559,96395114,,33,33,T,12,3
90001838,KAMORTA,90001838,DEFAULT,14,-8,4,-2,2,2,94407.00000000003,-72034.33,90172559,96395115,,33,32,T,12,3
90001838,KAMORTA,90001838,DEFAULT,14,-7,4,-2,2,3,94407.00000000003,-65474.869999999995,90172559,96395116,,33,31,T,12,3
90001838,KAMORTA,90001838,DEFAULT,14,-6,4,-2,2,4,94407.00000000003,-58915.409999999996,90172559,96395117,,33,30,T,12,3
90001838,KAMORTA,90001838,DEFAULT,14,-5,4,-1,2,0,94407.00000000003,-52355.95,90172560,96395128,,33,29,T,12,4
90001838,KAMORTA,90001838,DEFAULT,14,-4,4,-1,2,1,94407.00000000003,-45796.49,90172560,96395129,,33,28,T,12,4
90001838,KAMORTA,90001838,DEFAULT,14,-3,4,-1,2,2,94407.00000000003,-39237.03,90172560,96395130,,33,27,T,12,4
90001838,KAMORTA,90001838,DEFAULT,14,-2,4,-1,2,3,94407.00000000003,-32677.569999999992,90172560,96395131,,33,26,T,12,4
90001838,KAMORTA,90001838,DEFAULT,14,-1,4,-1,2,4,94407.00000000003,-26118.109999999993,90172560,96395132,,33,25,T,12,4
90001838,KAMORTA,90001838,DEFAULT,14,0,4,0,2,0,94407.00000000003,-19558.649999999994,90172561,96395143,,33,24,T,12,5
90001838,KAMORTA,90001838,DEFAULT,14,1,4,0,2,1,94407.00000000003,-12999.189999999993,90172561,96395144,,33,23,T,12,5
90001838,KAMORTA,90001838,DEFAULT,14,2,4,0,2,2,94407.00000000003,-6439.729999999992,90172561,96395145,,33,22,T,12,5
90001838,KAMORTA,90001838,DEFAULT,14,3,4,0,2,3,94407.00000000003,119.73000000001048,90172561,96395146,,33,21,T,12,5
90001838,KAMORTA,90001838,DEFAULT,14,4,4,0,2,4,94407.00000000003,6679.19000000001,90172561,96395147,,33,20,T,12,5
90001838,KAMORTA,90001838,DEFAULT,14,5,4,1,2,0,94407.00000000003,13238.650000000009,90172562,96395158,,33,19,T,12,6
90001838,KAMORTA,90001838,DEFAULT,14,6,4,1,2,1,94407.00000000003,19798.110000000008,90172562,96395159,,33,18,T,12,6
90001838,KAMORTA,90001838,DEFAULT,14,7,4,1,2,2,94407.00000000003,26357.57000000001,90172562,96395160,,33,17,T,12,6
90001838,KAMORTA,90001838,DEFAULT,14,8,4,1,2,3,94407.00000000003,32917.03000000001,90172562,96395161,,33,16,T,12,6
90001838,KAMORTA,90001838,DEFAULT,14,9,4,1,2,4,94407.00000000003,39476.49000000001,90172562,96395162,,33,15,T,12,6
90001838,KAMORTA,90001838,DEFAULT,14,10,4,2,2,0,94407.00000000003,46035.95000000001,90172563,96395173,8,33,14,T,12,7
90001838,KAMORTA,90001838,DEFAULT,14,11,4,2,2,1,94407.00000000003,52595.41000000001,90172563,96395174,8,33,13,T,12,7
90001838,KAMORTA,90001838,DEFAULT,14,12,4,2,2,2,94407.00000000003,59154.87000000001,90172563,96395175,8,33,12,T,12,7
90001838,KAMORTA,90001838,DEFAULT,14,13,4,2,2,3,94407.00000000003,65714.33000000002,90172563,96395176,8,33,11,T,12,7
90001838,KAMORTA,90001838,DEFAULT,14,14,4,2,2,4,94407.00000000003,72273.79000000001,90172563,96395177,8,33,10,T,12,7
90001838,KAMORTA,90001838,DEFAULT,14,15,4,3,2,0,94407.00000000003,78833.25000000001,90172564,96395188,,33,9,T,12,8
90001838,KAMORTA,90001838,DEFAULT,14,16,4,3,2,1,94407.00000000003,85392.71000000002,90172564,96395189,,33,8,T,12,8
90001838,KAMORTA,90001838,DEFAULT,14,17,4,3,2,2,94407.00000000003,91952.17000000001,90172564,96395190,,33,7,T,12,8
90001838,KAMORTA,90001838,DEFAULT,14,18,4,3,2,3,94407.00000000003,98511.63000000002,90172564,96395191,,33,6,T,12,8
90001838,KAMORTA,90001838,DEFAULT,14,19,4,3,2,4,94407.00000000003,105071.09000000003,90172564,96395192,,33,5,P,12,8
90001838,KAMORTA,90001838,DEFAULT,14,20,4,4,2,0,94407.00000000003,111630.55000000002,90172565,96395203,,33,4,P,12,9
90001838,KAMORTA,90001838,DEFAULT,14,21,4,4,2,1,94407.00000000003,118190.01000000002,90172565,96395204,,33,3,P,12,9
90001838,KAMORTA,90001838,DEFAULT,14,22,4,4,2,2,94407.00000000003,124749.47000000002,90172565,96395205,,33,2,P,12,9
90001838,KAMORTA,90001838,DEFAULT,14,23,4,4,2,3,94407.00000000003,131308.93000000002,90172565,96395206,,33,1,P,12,9
90001838,KAMORTA,90001838,DEFAULT,14,24,4,4,2,4,94407.00000000003,137868.39,90172565,96395207,,33,0,P,12,9
90001838,KAMORTA,90001838,DEFAULT,15,-15,5,-3,0,0,101677.96000000004,-117950.55,90172566,96395208,,34,39,P,13,2
90001838,KAMORTA,90001838,DEFAULT,15,-14,5,-3,0,1,101677.96000000004,-111391.09,90172566,96395209,,34,38,P,13,2
90001838,KAMORTA,90001838,DEFAULT,15,-13,5,-3,0,2,101677.96000000004,-104831.63,90172566,96395210,,34,37,P,13,2
90001838,KAMORTA,90001838,DEFAULT,15,-12,5,-3,0,3,101677.96000000004,-98272.17,90172566,96395211,,34,36,T,13,2
90001838,KAMORTA,90001838,DEFAULT,15,-11,5,-3,0,4,101677.96000000004,-91712.70999999999,90172566,96395212,,34,35,T,13,2
90001838,KAMORTA,90001838,DEFAULT,15,-10,5,-2,0,0,101677.96000000004,-85153.25,90172567,96395223,,34,34,T,13,3
90001838,KAMORTA,90001838,DEFAULT,15,-9,5,-2,0,1,101677.96000000004,-78593.79,90172567,96395224,,34,33,T,13,3
90001838,KAMORTA,90001838,DEFAULT,15,-8,5,-2,0,2,101677.96000000004,-72034.33,90172567,96395225,,34,32,T,13,3
90001838,KAMORTA,90001838,DEFAULT,15,-7,5,-2,0,3,101677.96000000004,-65474.869999999995,90172567,96395226,,34,31,T,13,3
90001838,KAMORTA,90001838,DEFAULT,15,-6,5,-2,0,4,101677.96000000004,-58915.409999999996,90172567,96395227,,34,30,T,13,3
